countryCode,thematicIdIdentifier,thematicIdIdentifierScheme,monitoringSiteIdentifier,monitoringSiteIdentifierScheme,monitoringSiteName,waterBodyIdentifier,waterBodyIdentifierScheme,waterBodyName,specialisedZoneType,surfaceWaterBodyTypeCode,rbdIdentifier,rbdIdentifierScheme,confidentialityStatus,lat,lon,cArea
FR,FRFR05197000,euMonitoringSiteCode,FRFR05197000,euMonitoringSiteCode,CASTETS D142,FRFR280,euSurfaceWaterBodyCode,LA PALUE DU CONFLUENT DES FORGES A L'ETANG DE LEON,riverWaterBody,P13,FRF,euRBDCode,F,43.88571,-1.18172,15.187
FR,FRHR03144945,euMonitoringSiteCode,FRHR03144945,euMonitoringSiteCode,LE PERON A MESBRECOURT-RICHECOURT 1,FRHR183-H0182000,euSurfaceWaterBodyCode,RUISSEAU LE PERON,riverWaterBody,TP9,FRH,euRBDCode,F,49.70916,3.52759,15.175
FR,FRER06215540,euMonitoringSiteCode,FRER06215540,euMonitoringSiteCode,TAVIGNANO A ALTIANI,FRER22A,euSurfaceWaterBodyCode,LE TAVIGNANO DU VECCHIO A ANTISANTI,riverWaterBody,G16,FRE,euRBDCode,F,42.22165,9.26582,15.141
FR,FRDR06207500,euMonitoringSiteCode,FRDR06207500,euMonitoringSiteCode,SIAGNE AU TIGNET,FRDR96B,euSurfaceWaterBodyCode,LA SIAGNE DU BARRAGE DE MONTAUROUX AU BARRAGE DE TANNERON Y COMPRIS LE BIANCON A L AVAL DE ST CASSIEN,riverWaterBody,GM6/2-7,FRD,euRBDCode,F,43.62185,6.8299,15.107
FR,FRDR06110400,euMonitoringSiteCode,FRDR06110400,euMonitoringSiteCode,RHONE A ROCHEMAURE,FRDR2007D,euSurfaceWaterBodyCode,RHONE DE MONTELIMAR,riverWaterBody,TTGA,FRD,euRBDCode,F,44.57908,4.70777,15.105
FR,FRFR05031850,euMonitoringSiteCode,FRFR05031850,euMonitoringSiteCode,PONTEYRAUD,FRFR544,euSurfaceWaterBodyCode,LA RIZONNE DE SA SOURCE AU CONFLUENT DE LA BAURONNE,riverWaterBody,TP14,FRF,euRBDCode,F,45.19312,0.24545,15.079
FR,FRRFR0017,eionetMonitoringSiteCode,FRRFR0017,eionetMonitoringSiteCode,TERNAY,FRDR11560,euSurfaceWaterBodyCode,RIVIERE LE TERNAY,riverWaterBody,TP3,FRD,euRBDCode,F,45.29833,4.64417,15.065
FR,FRCR02106410,euMonitoringSiteCode,FRCR02106410,euMonitoringSiteCode,LA NIED À GUERSTLING,FRCR419,euSurfaceWaterBodyCode,NIED REUNIE 2,riverWaterBody,M10,FRC,euRBDCode,F,49.32946,6.57578,15.038
FR,FRGR04015300,euMonitoringSiteCode,FRGR04015300,euMonitoringSiteCode,SORNIN À CHARLIEU,FRGR0186,euSurfaceWaterBodyCode,LE SORNIN DEPUIS LA CONFLUENCE DU BOTORET JUSQU'A LA CONFLUENCE AVEC LA LOIRE,riverWaterBody,M21,FRG,euRBDCode,F,46.1499,4.15263,15.015
FR,FR04025000,eionetMonitoringSiteCode,FR04025000,eionetMonitoringSiteCode,NIEVRE-ARZEMBOUY A PREMERY,FRGR0228,euSurfaceWaterBodyCode,LA NIEVRE D'ARZEMBOUY ET SES AFFLUENTS DEPUIS LA SOURCE JUSQU'A LA CONFLUENCE AVEC LA NIEVRE,riverWaterBody,P10,FRG,euRBDCode,F,47.1589,3.3102,149.68
FR,FRGR04052520,euMonitoringSiteCode,FRGR04052520,euMonitoringSiteCode,BONNE HEURE À BAUZY,FRGR0305,euSurfaceWaterBodyCode,LA BONNE HEURE ET SES AFFLUENTS DEPUIS LA SOURCE JUSQU'A LA CONFLUENCE AVEC LE BEUVRON,riverWaterBody,P20,FRG,euRBDCode,F,47.53745,1.61007,148.685
FR,FRGR04079750,euMonitoringSiteCode,FRGR04079750,euMonitoringSiteCode,AIXETTE À AIXE-SUR-VIENNE,FRGR0381,euSurfaceWaterBodyCode,L'AIXETTE ET SES AFFLUENTS DEPUIS LA SOURCE JUSQU'A LA CONFLUENCE AVEC LA VIENNE,riverWaterBody,P21,FRG,euRBDCode,F,45.77238,1.12932,148.399
FR,FRGR04124875,euMonitoringSiteCode,FRGR04124875,euMonitoringSiteCode,OISILLY À CHAMPGENETEUX,FRGR0513,euSurfaceWaterBodyCode,L'ARON ET SES AFFLUENTS DEPUIS LA SOURCE JUSQU'A LA CONFLUENCE AVEC LA MAYENNE,riverWaterBody,P12-B,FRG,euRBDCode,F,48.28539,-0.37745,146.929
FR,FRGR04124985,euMonitoringSiteCode,FRGR04124985,euMonitoringSiteCode,ARON À MOULAY,FRGR0513,euSurfaceWaterBodyCode,L'ARON ET SES AFFLUENTS DEPUIS LA SOURCE JUSQU'A LA CONFLUENCE AVEC LA MAYENNE,riverWaterBody,P12-B,FRG,euRBDCode,F,48.26962,-0.61912,146.929
FR,FRGR04052650,euMonitoringSiteCode,FRGR04052650,euMonitoringSiteCode,BOURILLON À MARCILLY-EN-VILLETTE,FRGR0308,euSurfaceWaterBodyCode,LE COSSON ET SES AFFLUENTS DEPUIS LA SOURCE JUSQU'A LA CONFLUENCE AVEC LA CANNE,riverWaterBody,P20,FRG,euRBDCode,F,47.76537,2.03925,144.477
FR,FR04052700,eionetMonitoringSiteCode,FR04052700,eionetMonitoringSiteCode,NON DEFINI LD LA CHEVRIE,FRGR0308,euSurfaceWaterBodyCode,LE COSSON ET SES AFFLUENTS DEPUIS LA SOURCE JUSQU'A LA CONFLUENCE AVEC LA CANNE,riverWaterBody,P20,FRG,euRBDCode,F,47.7261,1.90977,144.477
FR,FRGR04010130,euMonitoringSiteCode,FRGR04010130,euMonitoringSiteCode,CHARPASSONNE À PANISSIERES,FRGR0173,euSurfaceWaterBodyCode,LA LOISE ET SES AFFLUENTS DEPUIS LA SOURCE JUSQU'A LA CONFLUENCE AVEC LA LOIRE,riverWaterBody,P3,FRG,euRBDCode,F,45.78374,4.31577,144.248
FR,FRGR04016825,euMonitoringSiteCode,FRGR04016825,euMonitoringSiteCode,DREE À SAINT-LEGER-DU-BOIS,FRGR0193B,euSurfaceWaterBodyCode,LA DREE ET SES AFFLUENTS DEPUIS LA SOURCE JUSQU'A LA CONFLUENCE AVEC L'ARROUX,riverWaterBody,P21,FRG,euRBDCode,F,47.0155,4.44718,142.862
FR,FRGR04075000,euMonitoringSiteCode,FRGR04075000,euMonitoringSiteCode,INDRE À LIGNIERES-DE-TOURAINE,FRGR0351C,euSurfaceWaterBodyCode,L'INDRE DEPUIS COURCAY JUSQU'A LA CONFLUENCE AVEC LA LOIRE,riverWaterBody,M9,FRG,euRBDCode,F,47.28201,0.38812,142.409
FR,FRGR04103950,euMonitoringSiteCode,FRGR04103950,euMonitoringSiteCode,LATHAN À LONGUE-JUMELLES,FRGR0452,euSurfaceWaterBodyCode,LE LATHAN ET SES AFFLUENTS DEPUIS LA CONFLUENCE DU PONT MENARD JUSQU'A LA CONFLUENCE AVEC L'AUTHION,riverWaterBody,P9,FRG,euRBDCode,F,47.37969,-0.14288,140.813
FR,FRDR06017100,euMonitoringSiteCode,FRDR06017100,euMonitoringSiteCode,DOUBS A MOUTHE,FRDR644,euSurfaceWaterBodyCode,LE DOUBS DE SA SOURCE AU BIEF ROUGE,riverWaterBody,P5,FRD,euRBDCode,F,46.71922,6.20853,14.971
FR,FRDR06088800,euMonitoringSiteCode,FRDR06088800,euMonitoringSiteCode,AIN A PONCIN,FRDR490,euSurfaceWaterBodyCode,L AIN DU BARRAGE DE L ALLEMENT A LA CONFLUENCE AVEC LE SURAN,riverWaterBody,G5,FRD,euRBDCode,F,46.08997,5.40308,14.952
FR,FRGR04033090,euMonitoringSiteCode,FRGR04033090,euMonitoringSiteCode,LITROUX À CULHAT,FRGR0267,euSurfaceWaterBodyCode,LE LITROUX DEPUIS MOISSAT JUSQU'A LA CONFLUENCE AVEC L'ALLIER,riverWaterBody,P17,FRG,euRBDCode,F,45.86188,3.33435,14.85
FR,FRDR06091625,euMonitoringSiteCode,FRDR06091625,euMonitoringSiteCode,TOISON A VILLIEU LOYES MOLLON,FRDR10585,euSurfaceWaterBodyCode,RUISSEAU LE TOISON,riverWaterBody,TP15,FRD,euRBDCode,F,45.92072,5.22819,14.808
FR,FRHR03148220,euMonitoringSiteCode,FRHR03148220,euMonitoringSiteCode,LA FOURNELLE A QUATRE-CHAMPS 1,FRHR200,euSurfaceWaterBodyCode,LA FOURNELLE DE SA SOURCE AU CONFLUENT DE L AISNE  EXCLU,riverWaterBody,P9,FRH,euRBDCode,F,49.44042,4.76534,14.755
FR,FRGR04133000,euMonitoringSiteCode,FRGR04133000,euMonitoringSiteCode,MAINE À BOUCHEMAINE,FRGR0525,euSurfaceWaterBodyCode,LA MAINE DEPUIS ANGERS JUSQU'A LA CONFLUENCE AVEC LA LOIRE,riverWaterBody,G12,FRG,euRBDCode,F,47.4213,-0.60705,14.642
FR,FRHR03153950,euMonitoringSiteCode,FRHR03153950,euMonitoringSiteCode,LE RU DE RETZ A AMBLENY 1,FRHR213,euSurfaceWaterBodyCode,LE RU DE RETZ DE SA SOURCE AU CONFLUENT DE L AISNE  EXCLU,riverWaterBody,TP9,FRH,euRBDCode,F,49.37996,3.18886,14.613
FR,FRFR05218000,euMonitoringSiteCode,FRFR05218000,euMonitoringSiteCode,PRECHAC,FRFR247B,euSurfaceWaterBodyCode,LE GAVE DE PAU DU CONFLUENT DU GAVE DE CAUTERETS AU CONFLUENT DU NES,riverWaterBody,M1,FRF,euRBDCode,F,42.99565,-0.07929,14.613
FR,FRDR06580901,euMonitoringSiteCode,FRDR06580901,euMonitoringSiteCode,OUVEZE A BUIS LES BARRONNIES,FRDR2034B,euSurfaceWaterBodyCode,L OUVEZE DU MENON AU TOULOURENC,riverWaterBody,TP7,FRD,euRBDCode,F,44.27442,5.27566,14.526
FR,FRDR06035690,euMonitoringSiteCode,FRDR06035690,euMonitoringSiteCode,DHEUNE A ESSERTENE,FRDR611,euSurfaceWaterBodyCode,LA DHEUNE DE SA SOURCE AU RUISSEAU DE LA CREUSE INCLUS,riverWaterBody,P21,FRD,euRBDCode,F,46.80163,4.56962,14.461
FR,FRDR06135500,euMonitoringSiteCode,FRDR06135500,euMonitoringSiteCode,ARLY A FLUMET,FRDR362A,euSurfaceWaterBodyCode,L ARLY DE LA SOURCE A L ENTREE DE L AGGLOMERATION DE FLUMET,riverWaterBody,GM5/2,FRD,euRBDCode,F,45.82212,6.53374,14.446
FR,FRHR03235250,euMonitoringSiteCode,FRHR03235250,euMonitoringSiteCode,L'ORNE A LA FORET-AUVRAY 1,FRHR299A,euSurfaceWaterBodyCode,L ORNE DU PIED DU BARRAGE DE RABODANGES AU CONFLUENT DE LA BAIZE  EXCLU,riverWaterBody,M12-B,FRH,euRBDCode,F,48.8217,-0.3369,14.427
FR,FRFR05050800,euMonitoringSiteCode,FRFR05050800,euMonitoringSiteCode,SAINT-REMY,FRFR528,euSurfaceWaterBodyCode,LA LAURENCE,riverWaterBody,P11,FRF,euRBDCode,F,45.10991,1.12346,14.37
FR,FRFR05125780,euMonitoringSiteCode,FRFR05125780,euMonitoringSiteCode,TREBONS BAS,FRFR371,euSurfaceWaterBodyCode,LE VIOULOU DE SA SOURCE AU LAC DE PARELOUP,riverWaterBody,TP3,FRF,euRBDCode,F,44.21015,2.8114,14.132
FR,FRCR02068800,euMonitoringSiteCode,FRCR02068800,euMonitoringSiteCode,LA MORTAGNE À SAINT-MAURICE-SUR-MORTAGNE,FRCR288,euSurfaceWaterBodyCode,MORTAGNE 2,riverWaterBody,M10/4,FRC,euRBDCode,F,48.39717,6.58469,14.126
FR,FRCR02001025,euMonitoringSiteCode,FRCR02001025,euMonitoringSiteCode,LE RIEDGRABEN À LANDSER,FRCR30,euSurfaceWaterBodyCode,WEIHERBACHGRABEN,riverWaterBody,TP18,FRC,euRBDCode,F,47.6816,7.38696,14.1
FR,FRDR06057700,euMonitoringSiteCode,FRDR06057700,euMonitoringSiteCode,AZERGUES A LUCENAY,FRDR568B,euSurfaceWaterBodyCode,L AZERGUE A L AVAL DE LA BREVENNE,riverWaterBody,M15-17/3-21,FRD,euRBDCode,F,45.91187,4.72572,14.094
FR,FRFR05180295,euMonitoringSiteCode,FRFR05180295,euMonitoringSiteCode,LA RIBEROLE,FRFRR174_5,euSurfaceWaterBodyCode,LE NERT,riverWaterBody,TP1,FRF,euRBDCode,F,42.9568,1.19771,14.038
FR,FRGR04028400,euMonitoringSiteCode,FRGR04028400,euMonitoringSiteCode,ALAGNON À LAVEISSIERE,FRGR0247,euSurfaceWaterBodyCode,L'ALAGNON ET SES AFFLUENTS DEPUIS LA SOURCE JUSQU'A LA CONFLUENCE AVEC L'ALLANCHE,riverWaterBody,P3,FRG,euRBDCode,F,45.11218,2.7923,139.559
FR,FR04119600,eionetMonitoringSiteCode,FR04119600,eionetMonitoringSiteCode,NON DEFINI GRATTE-SAC,FRGR0486,euSurfaceWaterBodyCode,L'ERVE ET SES AFFLUENTS DEPUIS LA SOURCE JUSQU'A LA CONFLUENCE AVEC LE TREULON,riverWaterBody,P12-A,FRG,euRBDCode,F,48.1357,-0.32119,138.586
FR,FRGR04119750,euMonitoringSiteCode,FRGR04119750,euMonitoringSiteCode,ERVE À CHAMMES,FRGR0486,euSurfaceWaterBodyCode,L'ERVE ET SES AFFLUENTS DEPUIS LA SOURCE JUSQU'A LA CONFLUENCE AVEC LE TREULON,riverWaterBody,P12-A,FRG,euRBDCode,F,48.08407,-0.36596,138.586
FR,FR04120000,eionetMonitoringSiteCode,FR04120000,eionetMonitoringSiteCode,ERVE A BALLEE,FRGR0486,euSurfaceWaterBodyCode,L'ERVE ET SES AFFLUENTS DEPUIS LA SOURCE JUSQU'A LA CONFLUENCE AVEC LE TREULON,riverWaterBody,P12-A,FRG,euRBDCode,F,47.9342,-0.4179,138.586
FR,FRGR04070211,euMonitoringSiteCode,FRGR04070211,euMonitoringSiteCode,RENON À PARPECAY,FRGR0346,euSurfaceWaterBodyCode,LE RENON ET SES AFFLUENTS DEPUIS LA SOURCE JUSQU'A LA CONFLUENCE AVEC LE FOUZON,riverWaterBody,P9,FRG,euRBDCode,F,47.21941,1.67752,137.418
FR,FRGR04040150,euMonitoringSiteCode,FRGR04040150,euMonitoringSiteCode,SICHON À FERRIERES-SUR-SICHON,FRGR0275,euSurfaceWaterBodyCode,LE SICHON ET SES AFFLUENTS DEPUIS LA SOURCE JUSQU'A LA CONFLUENCE AVEC L'ALLIER,riverWaterBody,P3,FRG,euRBDCode,F,46.02405,3.64723,137.225
FR,FRGR04022050,euMonitoringSiteCode,FRGR04022050,euMonitoringSiteCode,ROUDON À SALIGNY-SUR-ROUDON,FRGR0205,euSurfaceWaterBodyCode,LE ROUDON ET SES AFFLUENTS DEPUIS LA SOURCE JUSQU'A LA CONFLUENCE AVEC LA LOIRE,riverWaterBody,P17,FRG,euRBDCode,F,46.47435,3.75675,135.859
FR,FRGR04205605,euMonitoringSiteCode,FRGR04205605,euMonitoringSiteCode,ILLET À ERCE-PRES-LIFFRE,FRGR0111,euSurfaceWaterBodyCode,L'ILLET ET SES AFFLUENTS DEPUIS LA SOURCE JUSQU'A LA CONFLUENCE AVEC L'ILLE,riverWaterBody,P12-A,FRG,euRBDCode,F,48.2498,-1.48575,135.568
FR,FRGR04156200,euMonitoringSiteCode,FRGR04156200,euMonitoringSiteCode,VENDEE À LA CHAPELLE-AUX-LYS,FRGR0585A,euSurfaceWaterBodyCode,LA VENDEE ET SES AFFLUENTS DEPUIS LA SOURCE JUSQU'AU COMPLEXE DE MERVENT,riverWaterBody,P12-A,FRG,euRBDCode,F,46.63344,-0.65778,135.239
FR,FRGR04103200,euMonitoringSiteCode,FRGR04103200,euMonitoringSiteCode,LOIRE À SAINT-MATHURIN-SUR-LOIRE,FRGR0007E,euSurfaceWaterBodyCode,LA LOIRE DEPUIS LA CONFLUENCE DE LA VIENNE JUSQU'A LA CONFLUENCE AVEC LA MAINE,riverWaterBody,TTGL,FRG,euRBDCode,F,47.40662,-0.31864,135.054
FR,FRGR04097705,euMonitoringSiteCode,FRGR04097705,euMonitoringSiteCode,VEUDE À RAZINES,FRGR0433,euSurfaceWaterBodyCode,LA VEUDE ET SES AFFLUENTS DEPUIS LA SOURCE JUSQU'A LA CONFLUENCE AVEC LA VIENNE,riverWaterBody,P9,FRG,euRBDCode,F,46.97473,0.37517,134.195
FR,FRGR04123100,euMonitoringSiteCode,FRGR04123100,euMonitoringSiteCode,MAYENNE À LALACELLE,FRGR0458,euSurfaceWaterBodyCode,LA MAYENNE ET SES AFFLUENTS DEPUIS LA SOURCE JUSQU'A LA CONFLUENCE AVEC L'AISNE,riverWaterBody,P12-B,FRG,euRBDCode,F,48.47261,-0.14619,133.257
FR,FRDR06037400,euMonitoringSiteCode,FRDR06037400,euMonitoringSiteCode,SAONE A GERGY,FRDR1807A,euSurfaceWaterBodyCode,LA SAONE DE LA CONFLUENCE AVEC LE DOUBS A VILLEFRANCHE SUR SAONE,riverWaterBody,TG15,FRD,euRBDCode,F,46.87899,4.95546,132.608
FR,FRDR06039500,euMonitoringSiteCode,FRDR06039500,euMonitoringSiteCode,SAONE A OUROUX SUR SAONE,FRDR1807A,euSurfaceWaterBodyCode,LA SAONE DE LA CONFLUENCE AVEC LE DOUBS A VILLEFRANCHE SUR SAONE,riverWaterBody,TG15,FRD,euRBDCode,F,46.71096,4.93214,132.608
FR,FRDR06045800,euMonitoringSiteCode,FRDR06045800,euMonitoringSiteCode,SAONE A FLEURVILLE,FRDR1807A,euSurfaceWaterBodyCode,LA SAONE DE LA CONFLUENCE AVEC LE DOUBS A VILLEFRANCHE SUR SAONE,riverWaterBody,TG15,FRD,euRBDCode,F,46.4478,4.89661,132.608
FR,FRDR06810010,euMonitoringSiteCode,FRDR06810010,euMonitoringSiteCode,SAONE A ST SYMPHORIEN D ANCELLE,FRDR1807A,euSurfaceWaterBodyCode,LA SAONE DE LA CONFLUENCE AVEC LE DOUBS A VILLEFRANCHE SUR SAONE,riverWaterBody,TG15,FRD,euRBDCode,F,46.18787,4.7802,132.608
FR,FRGR04090500,euMonitoringSiteCode,FRGR04090500,euMonitoringSiteCode,SEDELLE À CROZANT,FRGR0405,euSurfaceWaterBodyCode,LA SEDELLE ET SES AFFLUENTS DEPUIS LA SOURCE JUSQU'AU COMPLEXE D'EGUZON,riverWaterBody,P21,FRG,euRBDCode,F,46.37755,1.61156,131.023
FR,FR04090100,eionetMonitoringSiteCode,FR04090100,eionetMonitoringSiteCode,NON DEFINI PASSERELLE A HAUTEUR DU PETIT MANZE,FRGR0405,euSurfaceWaterBodyCode,LA SEDELLE ET SES AFFLUENTS DEPUIS LA SOURCE JUSQU'AU COMPLEXE D'EGUZON,riverWaterBody,P21,FRG,euRBDCode,F,46.2789,1.52427,131.023
FR,FRGR04089300,euMonitoringSiteCode,FRGR04089300,euMonitoringSiteCode,VERRAUX À CLUGNAT,FRGR0404,euSurfaceWaterBodyCode,LE VERRAUX ET SES AFFLUENTS DEPUIS LA SOURCE JUSQU'A LA CONFLUENCE AVEC LA PETITE CREUSE,riverWaterBody,P21,FRG,euRBDCode,F,46.31923,2.12419,130.721
FR,FR04172300,eionetMonitoringSiteCode,FR04172300,eionetMonitoringSiteCode,NON DEFINI COAT GOURAY D15,FRGR0044,euSurfaceWaterBodyCode,LE JAUDY ET SES AFFLUENTS DEPUIS TREGLAMUS JUSQU'A L'ESTUAIRE,riverWaterBody,P12-B,FRG,euRBDCode,F,48.6538,-3.24156,130.472
FR,FRGR04067319,euMonitoringSiteCode,FRGR04067319,euMonitoringSiteCode,SINAISE À REZAY,FRGR0338,euSurfaceWaterBodyCode,LA SINAISE ET SES AFFLUENTS DEPUIS LA SOURCE JUSQU'A LA CONFLUENCE AVEC L'ARNON,riverWaterBody,P21,FRG,euRBDCode,F,46.68046,2.18792,130.01
FR,FRDR06150500,euMonitoringSiteCode,FRDR06150500,euMonitoringSiteCode,DURANCE A SAINT MARTIN DE QUEYRIERES,FRDR311B,euSurfaceWaterBodyCode,LA DURANCE DE LA CONFLUENCE AVEC LA GUISANE A LA CONFLUENCE AVEC LA GYRONDE,riverWaterBody,MP2,FRD,euRBDCode,F,44.86168,6.59572,13.984
FR,FRDR06106030,euMonitoringSiteCode,FRDR06106030,euMonitoringSiteCode,DOUX A SAINT JEAN DE MUZOLS,FRDR452,euSurfaceWaterBodyCode,LE DOUX DE LA DARONNE AU RHONE,riverWaterBody,GM8,FRD,euRBDCode,F,45.05945,4.77827,13.9
FR,FRDR06079050,euMonitoringSiteCode,FRDR06079050,euMonitoringSiteCode,RHONE A BREGNIER CORDON,FRDR2001C,euSurfaceWaterBodyCode,RHONE DE BREGNIER-CORDON,riverWaterBody,TTGA,FRD,euRBDCode,F,45.62459,5.6159,13.823
FR,FRFR05015320,euMonitoringSiteCode,FRFR05015320,euMonitoringSiteCode,PUYMERLE,FRFR687,euSurfaceWaterBodyCode,LES EAUX CLAIRES,riverWaterBody,P11,FRF,euRBDCode,F,45.58805,0.21685,13.771
FR,FRHR03241957,euMonitoringSiteCode,FRHR03241957,euMonitoringSiteCode,LE NOIREAU A BERJOU 1,FRHR304,euSurfaceWaterBodyCode,LE NOIREAU DU CONFLUENT DE LA DRUANCE  EXCLU  AU CONFLUENT DE L ORNE  EXCLU,riverWaterBody,M12-B,FRH,euRBDCode,F,48.85742,-0.48892,13.758
FR,FRCR02077200,euMonitoringSiteCode,FRCR02077200,euMonitoringSiteCode,LE RUPT DE MAD À ESSEY-ET-MAIZERAIS,FRCR344,euSurfaceWaterBodyCode,RUPT DE MAD 2,riverWaterBody,P10,FRC,euRBDCode,F,48.90724,5.80553,13.752
FR,FRGR04013000,euMonitoringSiteCode,FRGR04013000,euMonitoringSiteCode,LOIRE À VILLEREST,FRGR0004B,euSurfaceWaterBodyCode,LA LOIRE DEPUIS LE COMPLEXE DE VILLEREST JUSQU'A LA CONFLUENCE AVEC LE TRAMBOUZAN,riverWaterBody,G17/3-21,FRG,euRBDCode,F,45.99574,4.04645,13.733
FR,FR05054050,eionetMonitoringSiteCode,FR05054050,eionetMonitoringSiteCode,LA MANUFACTURE,FRFR97A,euSurfaceWaterBodyCode,LA CORREZE DU CONFLUENT DE LA SOLANE AU CONFLUENT DU BRAUZE (INCLUS),riverWaterBody,M3,FRF,euRBDCode,F,45.2599,1.75302,13.722
FR,FRFR05053975,euMonitoringSiteCode,FRFR05053975,euMonitoringSiteCode,TULLE AVAL,FRFR97A,euSurfaceWaterBodyCode,LA CORREZE DU CONFLUENT DE LA SOLANE AU CONFLUENT DU BRAUZE (INCLUS),riverWaterBody,M3,FRF,euRBDCode,F,45.23328,1.72902,13.722
FR,FR05053950,eionetMonitoringSiteCode,FR05053950,eionetMonitoringSiteCode,CORNIL,FRFR97A,euSurfaceWaterBodyCode,LA CORREZE DU CONFLUENT DE LA SOLANE AU CONFLUENT DU BRAUZE (INCLUS),riverWaterBody,M3,FRF,euRBDCode,F,45.2167,1.70036,13.722
FR,FRFR05192315,euMonitoringSiteCode,FRFR05192315,euMonitoringSiteCode,PONT ROUGE,FRFRR281_4,euSurfaceWaterBodyCode,RUISSEAU DE HARENCIN,riverWaterBody,TP13,FRF,euRBDCode,F,44.0606,-1.0849,13.694
FR,FRCR02041650,euMonitoringSiteCode,FRCR02041650,euMonitoringSiteCode,LA ZINSEL DU NORD À ZINSWILLER,FRCR165,euSurfaceWaterBodyCode,ZINSEL DU NORD 2,riverWaterBody,P18/4,FRC,euRBDCode,F,48.91855,7.59257,13.693
FR,FRGR04131300,euMonitoringSiteCode,FRGR04131300,euMonitoringSiteCode,CHERAN À LA BOISSIERE,FRGR0521B,euSurfaceWaterBodyCode,LE CHERAN DEPUIS SAINT-MARTIN-DU-LIMET JUSQU'A LA CONFLUENCE AVEC L'OUDON,riverWaterBody,P12-A,FRG,euRBDCode,F,47.78384,-0.98611,13.659
FR,FRDR06187100,euMonitoringSiteCode,FRDR06187100,euMonitoringSiteCode,ORB A CESSENON SUR ORB,FRDR152,euSurfaceWaterBodyCode,L ORB DU VERNAZOBRE AU TAUROU,riverWaterBody,GM6/8,FRD,euRBDCode,F,43.43782,3.08694,13.637
FR,FRFR05097750,euMonitoringSiteCode,FRFR05097750,euMonitoringSiteCode,GUERLY,FRFRL46_3,euSurfaceWaterBodyCode,RUISSEAU DE LA ROCHE,riverWaterBody,TP3,FRF,euRBDCode,F,44.98369,3.21201,13.558
FR,FRHR03250797,euMonitoringSiteCode,FRHR03250797,euMonitoringSiteCode,LA RIVIERE DE JACRE A DOMJEAN 2,FRHR317-I4310600,euSurfaceWaterBodyCode,RIVIERE DE JACRE,riverWaterBody,TP12-B,FRH,euRBDCode,F,48.99826,-1.06257,13.532
FR,FRDR06580960,euMonitoringSiteCode,FRDR06580960,euMonitoringSiteCode,GRESSE A VARCES ALLIERES ET RISSET,FRDR327,euSurfaceWaterBodyCode,LA GRESSE DE L AVAL DES SAILLANTS DU GUA AU DRAC,riverWaterBody,M5,FRD,euRBDCode,F,45.09531,5.69524,13.528
FR,FRDR06169050,euMonitoringSiteCode,FRDR06169050,euMonitoringSiteCode,AGULLA DE LA MAR A ALENYA,FRDR233,euSurfaceWaterBodyCode,AGOUILLE DE LA MAR,riverWaterBody,TP6,FRD,euRBDCode,F,42.6378,2.99194,13.488
FR,FRFR05022100,euMonitoringSiteCode,FRFR05022100,euMonitoringSiteCode,VILLEJALEIX,FRFR27,euSurfaceWaterBodyCode,LE BANDIAT DU CONFLUENT DES VERGNES AU CONFLUENT DU VARAIGNES,riverWaterBody,P9,FRF,euRBDCode,F,45.53409,0.62124,13.429
FR,FR03044000,eionetMonitoringSiteCode,FR03044000,eionetMonitoringSiteCode,PAISY COSDON,FRHR72A-F3559000,euSurfaceWaterBodyCode,LA NOSLE,riverWaterBody,TP9,FRH,euRBDCode,F,48.24,3.71086,13.395
FR,FRHR03044170,euMonitoringSiteCode,FRHR03044170,euMonitoringSiteCode,LA NOSLE A AIX-EN-OTHE 1,FRHR72A-F3559000,euSurfaceWaterBodyCode,LA NOSLE,riverWaterBody,TP9,FRH,euRBDCode,F,48.21179,3.74365,13.395
FR,FRCR02016050,euMonitoringSiteCode,FRCR02016050,euMonitoringSiteCode,LA LAUCH À BUHL (AVAL),FRCR79,euSurfaceWaterBodyCode,LAUCH 2,riverWaterBody,TP4,FRC,euRBDCode,F,47.92344,7.19684,13.35
FR,FRGR04012200,euMonitoringSiteCode,FRGR04012200,euMonitoringSiteCode,AIX À SAINT-GEORGES-DE-BAROILLE,FRGR0176,euSurfaceWaterBodyCode,L'AIX DEPUIS POMMIERS JUSQU'A LA RETENUE DE VILLEREST,riverWaterBody,M3,FRG,euRBDCode,F,45.83474,4.13043,13.346
FR,FRFR05176100,euMonitoringSiteCode,FRFR05176100,euMonitoringSiteCode,MONTBRUN,FRFRR186_5,euSurfaceWaterBodyCode,RUISSEAU DE MONTBRUN,riverWaterBody,P1,FRF,euRBDCode,F,43.10492,1.24717,13.339
FR,FRGR04097200,euMonitoringSiteCode,FRGR04097200,euMonitoringSiteCode,CREUSE À LA CELLE-SAINT-AVANT,FRGR0366B,euSurfaceWaterBodyCode,LA CREUSE DEPUIS DESCARTES JUSQU'A LA CONFLUENCE AVEC LA VIENNE,riverWaterBody,TG9/21,FRG,euRBDCode,F,47.00615,0.60017,13.32
FR,FR04097000,eionetMonitoringSiteCode,FR04097000,eionetMonitoringSiteCode,CREUSE A DESCARTES,FRGR0366B,euSurfaceWaterBodyCode,LA CREUSE DEPUIS DESCARTES JUSQU'A LA CONFLUENCE AVEC LA VIENNE,riverWaterBody,TG9/21,FRG,euRBDCode,F,46.9717,0.69442,13.32
